0  2,99993301995368
1  2,99993301790984
2  2,99993301586589
3  2,9999330138218
4  2,99993301177759
5  2,99993300973326
6  2,9999330076888
7  2,99993300564421
8  2,99993300359951
9  2,99993300155467
10  2,99993299950971
11  2,99993299746463
12  2,99993299541942
13  2,99993299337409
14  2,99993299132863
15  2,99993298928305
16  2,99993298723734
17  2,9999329851915
18  2,99993298314555
19  2,99993298109946
20  2,99993297905325
21  2,99993297700692
22  2,99993297496046
23  2,99993297291388
24  2,99993297086717
25  2,99993296882034
26  2,99993296677338
27  2,99993296472629
28  2,99993296267908
29  2,99993296063175
30  2,99993295858429
31  2,99993295653671
32  2,999932954489
33  2,99993295244116
34  2,9999329503932
35  2,99993294834512
36  2,9999329462969
37  2,99993294424857
38  2,99993294220011
39  2,99993294015152
40  2,99993293810281
41  2,99993293605397
42  2,99993293400501
43  2,99993293195592
44  2,99993292990671
45  2,99993292785737
46  2,99993292580791
47  2,99993292375832
48  2,99993292170861
49  2,99993291965877
50  2,9999329176088
51  2,99993291555871
52  2,99993291350849
53  2,99993291145815
54  2,99993290940769
55  2,9999329073571
56  2,99993290530638
57  2,99993290325554
58  2,99993290120457
59  2,99993289915347
60  2,99993289710225
61  2,99993289505091
62  2,99993289299944
63  2,99993289094784
64  2,99993288889612
65  2,99993288684427
66  2,9999328847923
67  2,9999328827402
68  2,99993288068798
69  2,99993287863563
70  2,99993287658316
71  2,99993287453056
72  2,99993287247783
73  2,99993287042498
74  2,999932868372
75  2,9999328663189
76  2,99993286426567
77  2,99993286221231
78  2,99993286015883
79  2,99993285810523
80  2,9999328560515
81  2,99993285399764
82  2,99993285194366
83  2,99993284988955
84  2,99993284783531
85  2,99993284578095
86  2,99993284372647
87  2,99993284167185
88  2,99993283961712
89  2,99993283756225
90  2,99993283550726
91  2,99993283345215
92  2,99993283139691
93  2,99993282934154
94  2,99993282728605
95  2,99993282523043
96  2,99993282317468
97  2,99993282111881
98  2,99993281906282
99  2,99993281700669
100  2,99993281495044
101  2,99993281289407
102  2,99993281083757
103  2,99993280878094
104  2,99993280672419
105  2,99993280466731
106  2,99993280261031
107  2,99993280055318
108  2,99993279849592
109  2,99993279643854
110  2,99993279438103
111  2,99993279232339
112  2,99993279026563
113  2,99993278820775
114  2,99993278614973
115  2,99993278409159
116  2,99993278203333
117  2,99993277997494
118  2,99993277791642
119  2,99993277585778
120  2,99993277379901
121  2,99993277174011
122  2,99993276968109
123  2,99993276762194
124  2,99993276556266
125  2,99993276350326
126  2,99993276144373
127  2,99993275938408
128  2,9999327573243
129  2,99993275526439
130  2,99993275320436
131  2,9999327511442
132  2,99993274908392
133  2,99993274702351
134  2,99993274496297
135  2,9999327429023
136  2,99993274084151
137  2,9999327387806
138  2,99993273671955
139  2,99993273465838
140  2,99993273259709
141  2,99993273053566
142  2,99993272847411
143  2,99993272641244
144  2,99993272435064
145  2,99993272228871
146  2,99993272022665
147  2,99993271816447
148  2,99993271610216
149  2,99993271403973
150  2,99993271197717
151  2,99993270991448
152  2,99993270785167
153  2,99993270578872
154  2,99993270372566
155  2,99993270166246
156  2,99993269959914
157  2,9999326975357
158  2,99993269547212
159  2,99993269340842
160  2,99993269134459
161  2,99993268928064
162  2,99993268721656
163  2,99993268515235
164  2,99993268308802
165  2,99993268102356
166  2,99993267895897
167  2,99993267689426
168  2,99993267482942
169  2,99993267276445
170  2,99993267069935
171  2,99993266863413
172  2,99993266656878
173  2,99993266450331
174  2,99993266243771
175  2,99993266037198
176  2,99993265830613
177  2,99993265624014
178  2,99993265417403
179  2,9999326521078
180  2,99993265004144
181  2,99993264797495
182  2,99993264590833
183  2,99993264384159
184  2,99993264177472
185  2,99993263970772
186  2,99993263764059
187  2,99993263557334
188  2,99993263350596
189  2,99993263143846
190  2,99993262937083
191  2,99993262730307
192  2,99993262523518
193  2,99993262316717
194  2,99993262109903
195  2,99993261903076
196  2,99993261696237
197  2,99993261489385
198  2,9999326128252
199  2,99993261075642
200  2,99993260868752
201  2,99993260661849
202  2,99993260454933
203  2,99993260248005
204  2,99993260041063
205  2,9999325983411
206  2,99993259627143
207  2,99993259420164
208  2,99993259213172
209  2,99993259006167
210  2,99993258799149
211  2,99993258592119
212  2,99993258385076
213  2,99993258178021
214  2,99993257970952
215  2,99993257763871
216  2,99993257556777
217  2,99993257349671
218  2,99993257142551
219  2,99993256935419
220  2,99993256728275
221  2,99993256521117
222  2,99993256313947
223  2,99993256106764
224  2,99993255899568
225  2,9999325569236
226  2,99993255485138
227  2,99993255277905
228  2,99993255070658
229  2,99993254863398
230  2,99993254656126
231  2,99993254448841
232  2,99993254241544
233  2,99993254034233
234  2,9999325382691
235  2,99993253619574
236  2,99993253412225
237  2,99993253204864
238  2,9999325299749
239  2,99993252790103
240  2,99993252582703
241  2,9999325237529
242  2,99993252167865
243  2,99993251960427
244  2,99993251752976
245  2,99993251545513
246  2,99993251338036
247  2,99993251130547
248  2,99993250923045
249  2,99993250715531
250  2,99993250508003
251  2,99993250300463
252  2,9999325009291
253  2,99993249885345
254  2,99993249677766
255  2,99993249470175
256  2,99993249262571
257  2,99993249054954
258  2,99993248847324
259  2,99993248639682
260  2,99993248432027
261  2,99993248224359
262  2,99993248016678
263  2,99993247808985
264  2,99993247601278
265  2,99993247393559
266  2,99993247185827
267  2,99993246978083
268  2,99993246770325
269  2,99993246562555
270  2,99993246354772
271  2,99993246146976
272  2,99993245939167
273  2,99993245731346
274  2,99993245523512
275  2,99993245315665
