47,7243419112522
37,3197109877534
31,1470217457881
27,5897082918644
25,3782515463176
23,8894272410306
22,8119572752089
21,9860879054821
21,3264418196853
20,7847744272318
20,3318788917851
19,9487016567443
19,6219056139074
19,3415950279173
19,1001024632732
18,8913064754244
18,7102217272446
18,5527345191505
18,4154201836935
18,2954096756419
18,1902878848675
18,09801381327
18,0168566789104
17,9453441136969
17,8822198114262
17,8264087022064
17,7769881950241
17,7331643519132
17,6942520915126
17,6596586973318
17,6288700442437
17,6014390662214
17,5769760760735
17,5551406187432
17,5356345971374
17,5181964561359
17,5025962484708
17,4886314372168
17,4473001668564
17,2029888990539
16,9880178383782
16,798517631364
16,6311836574353
16,4831857794774
16,3520935348289
16,2358140040187
16,1325401023554
16,0407074524893
15,9589583321503
15,886111464878
15,8211366444396
15,7631333652864
15,7113127795567
15,6649824220491
15,6235332433577
15,586428572095
15,553194693193
15,523412783383
15,4967119893159
15,4727634702119
15,4512752568575
15,4319878034151
15,4146701288134
15,3991164612641
15,3851433133098
15,3725869263043
15,361301032761
15,3511548929364
15,3420315686325
15,3338264027214
15,3264456775244
15,3198054290598
15,3138303974397
15,3084530964557
15,3036129877231
15,2992557467319
15,2953326098367
15,291799792651
15,2886179715388
15,2857518209504
15,283169600253
15,2808427844871
15,2787457341562
15,2768553997398
15,27515105713
15,2736140706337
15,2722276805683
15,2709768128195
15,2698479080223
15,2688287682915
15,2679084196545
15,2670769885405
15,2663255908636
15,2656462323895
15,2650317192205
15,264475577354
15,2639719803838
15,2635156845078
15,2631019700969
15,2627265891541
15,2623857180662
15,262075915109
15,2617940822248
15,2615374306394
15,2613034499304
15,2610898801982
15,2608946870275
15,2607160389568
15,2605522872055
15,2604019474291
15,2602636833014
15,2601362917377
15,2600186895967
15,259909901711
15,2598090501139
15,2597153443427
15,2596280727105
15,2595465944493
15,2594703326383
15,2593987678371
15,2593314323555
15,2592679050939
15,2592078068994
15,259150796385
15,2590965661656
15,2590448394694
15,2589953670876
15,2589479246279
15,2589023100419
15,2588583413991
15,2588158548829
15,258774702986
15,258734752886
15,2586958849828
15,2586579915817
15,2586209757076
15,2585847500377
15,2585492359403
15,2585143626093
15,2584800662853
15,2584462895535
15,2584129807126
15,2583800932058
15,2583475851084
15,2583154186673
15,2582835598853
15,2582519781473
15,2582206458839
15,2581895382683
15,258158632943
15,2581279097745
15,2580973506319
15,2580669391872
15,2580366607367
15,2580065020385
15,2579764511679
15,2579464973859
15,2579166310211
15,257886843364
15,2578571265709
15,2578274735779
15,2577978780236
15,2577683341786
15,2577388368835
15,2577093814913
15,2576799638173
15,2576505800925
15,2576212269226
15,2575919012505
15,2575626003231
15,2575333216608
15,2575040630304
15,2574748224206
15,25744559802
15,2574163881971
15,2573871914826
15,257358006553
15,2573288322165
15,2572996673995
15,2572705111352
15,2572413625527
15,2572122208678
15,2571830853738
15,2571539554347
15,2571248304772
15,2570957099853
15,257066593494
15,2570374805846
15,2570083708799
15,2569792640402
15,2569501597595
15,2569210577621
15,2568919577999
15,2568628596493
15,2568337631088
15,256804667997
15,2567755741505
15,2567464814221
15,2567173896793
15,2566882988027
15,2566592086845
15,2566301192281
15,2566010303461
15,2565719419598
15,2565428539985
15,2565137663983
15,2564846791019
15,2564555920574
15,2564265052183
15,2563974185425
15,2563683319921
15,2563392455332
15,256310159135
15,2562810727699
15,2562519864129
15,2562229000417
15,2561938136359
15,2561647271775
15,2561356406499
15,2561065540385
15,2560774673298
15,256048380512
15,2560192935742
15,2559902065067
15,2559611193007
15,2559320319483
15,2559029444424
15,2558738567767
15,2558447689452
15,2558156809429
15,2557865927651
15,2557575044075
15,2557284158663
15,2556993271382
15,2556702382199
15,2556411491088
15,2556120598024
15,2555829702983
15,2555538805946
15,2555247906895
15,2554957005812
15,2554666102683
15,2554375197495
15,2554084290236
15,2553793380894
15,2553502469461
15,2553211555926
15,2552920640283
15,2552629722525
15,2552338802644
15,2552047880635
15,2551756956493
15,2551466030213
15,2551175101791
15,2550884171223
15,2550593238506
15,2550302303637
15,2550011366612
15,254972042743
15,2549429486088
15,2549138542585
15,2548847596917
15,2548556649085
15,2548265699085
15,2547974746918
15,2547683792582
15,2547392836075
15,2547101877397
15,2546810916547
15,2546519953525
15,2546228988329
15,2545938020959
15,2545647051414
15,2545356079694
15,2545065105798
15,2544774129727
15,2544483151479
15,2544192171055
15,2543901188454
15,2543610203676
15,2543319216721
15,2543028227588
15,2542737236277
15,2542446242789
15,2542155247123
15,2541864249279
15,2541573249256
15,2541282247056
15,2540991242677
15,254070023612
15,2540409227385
15,2540118216471
15,2539827203379
15,2539536188108
15,2539245170659
15,2538954151032
15,2538663129226
15,2538372105241
15,2538081079078
15,2537790050737
15,2537499020217
15,2537207987519
15,2536916952642
15,2536625915587
15,2536334876354
15,2536043834942
15,2535752791352
15,2535461745584
15,2535170697637
15,2534879647512
15,2534588595209
15,2534297540728
15,2534006484069
15,2533715425232
15,2533424364217
15,2533133301023
15,2532842235652
15,2532551168103
15,2532260098376
15,2531969026471
15,2531677952388
15,2531386876128
15,2531095797689
15,2530804717074
15,253051363428
15,2530222549309
15,252993146216
15,2529640372834
15,252934928133
15,2529058187649
15,2528767091791
15,2528475993755
15,2528184893542
15,2527893791152
15,2527602686584
15,2527311579839
15,2527020470917
15,2526729359819
15,2526438246543
15,252614713109
15,252585601346
15,2525564893653
15,2525273771669
15,2524982647509
15,2524691521172
15,2524400392658
15,2524109261967
15,25238181291
15,2523526994056
15,2523235856835
15,2522944717438
15,2522653575865
15,2522362432115
15,2522071286189
15,2521780138087
15,2521488987808
15,2521197835353
15,2520906680722
15,2520615523914
15,2520324364931
15,2520033203771
15,2519742040436
15,2519450874924
15,2519159707237
15,2518868537373
15,2518577365334
15,2518286191119
15,2517995014729
15,2517703836162
15,251741265542
15,2517121472502
15,2516830287409
15,251653910014
15,2516247910696
15,2515956719076
15,2515665525281
15,2515374329311
15,2515083131165
15,2514791930844
15,2514500728348
15,2514209523676
15,251391831683
15,2513627107808
15,2513335896612
15,251304468324
15,2512753467693
15,2512462249972
15,2512171030075
15,2511879808004
15,2511588583758
15,2511297357338
15,2511006128742
15,2510714897972
15,2510423665028
15,2510132429908
15,2509841192615
15,2509549953147
15,2509258711504
15,2508967467687
15,2508676221696
15,2508384973531
15,2508093723191
15,2507802470677
15,2507511215989
15,2507219959127
15,250692870009
15,250663743888
15,2506346175496
15,2506054909938
15,2505763642206
15,25054723723
15,250518110022
15,2504889825967
15,2504598549539
15,2504307270939
15,2504015990164
15,2503724707216
15,2503433422095
15,25031421348
15,2502850845331
15,2502559553689
15,2502268259874
15,2501976963886
15,2501685665724
15,2501394365389
15,2501103062881
15,25008117582
15,2500520451345
15,2500229142318
15,2499937831118
15,2499646517744
15,2499355202198
15,2499063884479
15,2498772564587
15,2498481242523
15,2498189918285
15,2497898591875
15,2497607263292
15,2497315932537
15,2497024599609
15,2496733264509
15,2496441927236
15,2496150587791
15,2495859246173
15,2495567902383
15,2495276556421
15,2494985208287
15,249469385798
15,2494402505501
15,2494111150851
15,2493819794028
15,2493528435033
15,2493237073866
15,2492945710527
15,2492654345016
15,2492362977334
15,2492071607479
15,2491780235453
15,2491488861255
15,2491197484886
15,2490906106345
15,2490614725632
15,2490323342748
15,2490031957693
15,2489740570465
15,2489449181067
15,2489157789497
15,2488866395756
15,2488574999844
15,248828360176
15,2487992201505
15,2487700799079
15,2487409394482
15,2487117987714
15,2486826578775
15,2486535167666
15,2486243754385
15,2485952338933
15,2485660921311
15,2485369501517
15,2485078079553
15,2484786655419
15,2484495229113
15,2484203800637
15,2483912369991
15,2483620937174
15,2483329502187
15,2483038065029
15,2482746625701
15,2482455184202
15,2482163740533
15,2481872294694
15,2481580846685
15,2481289396506
15,2480997944156
15,2480706489637
15,2480415032947
15,2480123574088
15,2479832113058
15,2479540649859
15,247924918449
15,2478957716951
15,2478666247242
15,2478374775364
15,2478083301316
15,2477791825098
15,2477500346711
15,2477208866154
15,2476917383428
15,2476625898532
15,2476334411467
15,2476042922233
15,2475751430829
15,2475459937256
15,2475168441514
15,2474876943603
15,2474585443522
15,2474293941273
15,2474002436854
15,2473710930267
15,247341942151
15,2473127910585
15,2472836397491
15,2472544882228
15,2472253364796
15,2471961845195
15,2471670323426
15,2471378799488
15,2471087273382
15,2470795745107
15,2470504214663
15,2470212682052
15,2469921147271
15,2469629610323
15,2469338071205
15,246904652992
15,2468754986467
15,2468463440845
15,2468171893055
15,2467880343097
15,2467588790971
15,2467297236677
15,2467005680215
15,2466714121585
15,2466422560787
15,2466130997822
15,2465839432688
15,2465547865387
15,2465256295918
15,2464964724282
15,2464673150478
15,2464381574506
15,2464089996367
15,246379841606
15,2463506833586
15,2463215248945
15,2462923662136
15,246263207316
15,2462340482016
15,2462048888706
15,2461757293228
15,2461465695583
15,2461174095771
15,2460882493792
15,2460590889646
15,2460299283333
15,2460007674854
15,2459716064207
15,2459424451393
15,2459132836413
15,2458841219266
15,2458549599953
15,2458257978472
15,2457966354826
15,2457674729012
15,2457383101032
15,2457091470886
15,2456799838573
15,2456508204094
15,2456216567449
15,2455924928637
15,2455633287659
15,2455341644515
15,2455049999205
15,2454758351729
15,2454466702086
15,2454175050278
15,2453883396303
15,2453591740163
15,2453300081857
15,2453008421385
15,2452716758747
15,2452425093944
15,2452133426975
15,245184175784
15,2451550086539
15,2451258413073
15,2450966737442
15,2450675059645
15,2450383379682
15,2450091697554
15,2449800013261
15,2449508326803
15,2449216638179
15,244892494739
15,2448633254436
15,2448341559317
15,2448049862033
15,2447758162584
15,2447466460969
15,244717475719
15,2446883051246
15,2446591343137
15,2446299632863
15,2446007920425
15,2445716205822
15,2445424489054
15,2445132770121
15,2444841049024
15,2444549325762
15,2444257600336
15,2443965872746
15,2443674142991
15,2443382411071
15,2443090676988
15,244279894074
15,2442507202328
15,2442215461751
15,2441923719011
15,2441631974106
15,2441340227038
15,2441048477805
15,2440756726408
15,2440464972848
15,2440173217123
15,2439881459235
15,2439589699183
15,2439297936968
15,2439006172588
15,2438714406045
15,2438422637339
15,2438130866468
15,2437839093435
15,2437547318237
15,2437255540877
15,2436963761353
15,2436671979665
15,2436380195815
15,2436088409801
15,2435796621624
15,2435504831284
15,243521303878
15,2434921244114
15,2434629447284
15,2434337648292
15,2434045847137
15,2433754043819
15,2433462238337
15,2433170430694
15,2432878620887
15,2432586808918
15,2432294994786
15,2432003178491
15,2431711360034
15,2431419539414
15,2431127716632
15,2430835891687
15,243054406458
15,243025223531
15,2429960403879
15,2429668570285
15,2429376734528
15,242908489661
15,2428793056529
15,2428501214287
15,2428209369882
15,2427917523315
15,2427625674587
15,2427333823696
15,2427041970644
15,2426750115429
15,2426458258053
15,2426166398516
15,2425874536816
15,2425582672955
15,2425290806933
15,2424998938748
15,2424707068403
15,2424415195895
15,2424123321227
15,2423831444397
15,2423539565405
15,2423247684253
15,2422955800939
15,2422663915464
15,2422372027828
15,242208013803
15,2421788246072
15,2421496351952
15,2421204455672
15,2420912557231
15,2420620656628
15,2420328753865
15,2420036848942
15,2419744941857
15,2419453032612
15,2419161121206
15,2418869207639
15,2418577291912
15,2418285374024
15,2417993453976
15,2417701531767
15,2417409607398
15,2417117680869
15,2416825752179
15,2416533821329
15,2416241888319
15,2415949953149
15,2415658015818
15,2415366076328
15,2415074134677
15,2414782190867
15,2414490244896
15,2414198296766
15,2413906346475
15,2413614394025
15,2413322439415
15,2413030482646
15,2412738523717
15,2412446562628
15,2412154599379
15,2411862633971
15,2411570666403
15,2411278696676
15,241098672479
15,2410694750744
15,2410402774539
15,2410110796174
15,2409818815651
15,2409526832968
15,2409234848126
15,2408942861125
15,2408650871964
15,2408358880645
15,2408066887167
15,240777489153
15,2407482893734
15,2407190893779
15,2406898891665
15,2406606887393
15,2406314880962
15,2406022872372
15,2405730861624
15,2405438848717
15,2405146833652
15,2404854816428
15,2404562797045
15,2404270775505
15,2403978751805
15,2403686725948
15,2403394697932
15,2403102667758
15,2402810635426
15,2402518600936
15,2402226564288
15,2401934525482
15,2401642484517
15,2401350441395
15,2401058396115
15,2400766348677
15,2400474299081
15,2400182247328
15,2399890193416
15,2399598137347
15,2399306079121
15,2399014018737
15,2398721956195
15,2398429891496
15,2398137824639
15,2397845755625
15,2397553684453
15,2397261611125
15,2396969535639
15,2396677457995
15,2396385378195
15,2396093296237
15,2395801212122
15,2395509125851
15,2395217037422
15,2394924946836
15,2394632854093
15,2394340759194
15,2394048662137
15,2393756562924
15,2393464461554
15,2393172358028
15,2392880252344
15,2392588144504
15,2392296034508
15,2392003922355
15,2391711808046
15,239141969158
15,2391127572957
15,2390835452179
15,2390543329244
15,2390251204153
15,2389959076905
15,2389666947502
15,2389374815942
15,2389082682226
15,2388790546355
15,2388498408327
15,2388206268143
15,2387914125804
15,2387621981308
15,2387329834657
15,238703768585
15,2386745534887
15,2386453381769
15,2386161226495
15,2385869069065
15,238557690948
15,2385284747739
15,2384992583843
15,2384700417792
15,2384408249585
15,2384116079223
15,2383823906705
15,2383531732032
15,2383239555205
15,2382947376222
15,2382655195083
15,238236301179
15,2382070826342
15,2381778638739
15,2381486448981
15,2381194257068
15,2380902063
15,2380609866778
15,23803176684
15,2380025467869
15,2379733265182
15,2379441060341
15,2379148853345
15,2378856644195
15,237856443289
15,2378272219431
15,2377980003817
15,2377687786049
15,2377395566127
15,2377103344051
15,237681111982
15,2376518893435
15,2376226664896
15,2375934434203
