0  4,499752225265
1  4,49975220950952
2  4,49975219375202
3  4,4997521779925
4  4,49975216223096
5  4,4997521464674
6  4,49975213070182
7  4,49975211493422
8  4,49975209916461
9  4,49975208339297
10  4,4997520676193
11  4,49975205184362
12  4,49975203606591
13  4,49975202028618
14  4,49975200450443
15  4,49975198872066
16  4,49975197293486
17  4,49975195714703
18  4,49975194135718
19  4,49975192556531
20  4,49975190977141
21  4,49975189397549
22  4,49975187817754
23  4,49975186237756
24  4,49975184657555
25  4,49975183077152
26  4,49975181496546
27  4,49975179915737
28  4,49975178334726
29  4,49975176753511
30  4,49975175172094
31  4,49975173590473
32  4,4997517200865
33  4,49975170426623
34  4,49975168844393
35  4,49975167261961
36  4,49975165679325
37  4,49975164096485
38  4,49975162513443
39  4,49975160930197
40  4,49975159346748
41  4,49975157763096
42  4,4997515617924
43  4,49975154595181
44  4,49975153010918
45  4,49975151426452
46  4,49975149841782
47  4,49975148256908
48  4,49975146671831
49  4,4997514508655
50  4,49975143501066
51  4,49975141915378
52  4,49975140329486
53  4,4997513874339
54  4,4997513715709
55  4,49975135570586
56  4,49975133983879
57  4,49975132396967
58  4,49975130809851
59  4,49975129222531
60  4,49975127635007
61  4,49975126047279
62  4,49975124459347
63  4,49975122871211
64  4,4997512128287
65  4,49975119694325
66  4,49975118105575
67  4,49975116516621
68  4,49975114927463
69  4,499751133381
70  4,49975111748533
71  4,49975110158761
72  4,49975108568785
73  4,49975106978604
74  4,49975105388218
75  4,49975103797628
76  4,49975102206832
77  4,49975100615833
78  4,49975099024628
79  4,49975097433218
80  4,49975095841604
81  4,49975094249784
82  4,4997509265776
83  4,4997509106553
84  4,49975089473095
85  4,49975087880456
86  4,49975086287611
87  4,49975084694561
88  4,49975083101305
89  4,49975081507845
90  4,49975079914179
91  4,49975078320308
92  4,49975076726231
93  4,49975075131949
94  4,49975073537462
95  4,49975071942769
96  4,4997507034787
97  4,49975068752766
98  4,49975067157456
99  4,49975065561941
100  4,4997506396622
101  4,49975062370293
102  4,4997506077416
103  4,49975059177822
104  4,49975057581277
105  4,49975055984527
106  4,49975054387571
107  4,49975052790409
108  4,49975051193041
109  4,49975049595466
110  4,49975047997686
111  4,499750463997
112  4,49975044801507
113  4,49975043203108
114  4,49975041604503
115  4,49975040005691
116  4,49975038406673
117  4,49975036807449
118  4,49975035208019
119  4,49975033608382
120  4,49975032008538
121  4,49975030408488
122  4,49975028808231
123  4,49975027207768
124  4,49975025607098
125  4,49975024006221
126  4,49975022405137
127  4,49975020803847
128  4,4997501920235
129  4,49975017600646
130  4,49975015998735
131  4,49975014396617
132  4,49975012794293
133  4,49975011191761
134  4,49975009589022
135  4,49975007986076
136  4,49975006382923
137  4,49975004779562
138  4,49975003175995
139  4,4997500157222
140  4,49974999968238
141  4,49974998364048
142  4,49974996759651
143  4,49974995155047
144  4,49974993550235
145  4,49974991945216
146  4,49974990339989
147  4,49974988734555
148  4,49974987128912
149  4,49974985523063
150  4,49974983917005
151  4,4997498231074
152  4,49974980704267
153  4,49974979097586
154  4,49974977490697
155  4,49974975883601
156  4,49974974276296
157  4,49974972668784
158  4,49974971061063
159  4,49974969453134
160  4,49974967844997
161  4,49974966236652
162  4,49974964628099
163  4,49974963019338
164  4,49974961410368
165  4,4997495980119
166  4,49974958191804
167  4,49974956582209
168  4,49974954972406
169  4,49974953362394
170  4,49974951752174
171  4,49974950141745
172  4,49974948531108
173  4,49974946920262
174  4,49974945309207
175  4,49974943697943
176  4,49974942086471
177  4,4997494047479
178  4,499749388629
179  4,49974937250801
180  4,49974935638494
181  4,49974934025977
182  4,49974932413251
183  4,49974930800317
184  4,49974929187173
185  4,4997492757382
186  4,49974925960258
187  4,49974924346486
188  4,49974922732506
189  4,49974921118316
190  4,49974919503917
191  4,49974917889308
192  4,4997491627449
193  4,49974914659462
194  4,49974913044225
195  4,49974911428779
196  4,49974909813123
197  4,49974908197257
198  4,49974906581182
199  4,49974904964896
200  4,49974903348402
201  4,49974901731697
202  4,49974900114782
203  4,49974898497658
204  4,49974896880324
205  4,49974895262779
206  4,49974893645025
207  4,49974892027061
208  4,49974890408887
209  4,49974888790502
210  4,49974887171908
211  4,49974885553103
212  4,49974883934088
213  4,49974882314862
214  4,49974880695427
215  4,49974879075781
216  4,49974877455924
217  4,49974875835858
218  4,4997487421558
219  4,49974872595092
220  4,49974870974394
221  4,49974869353485
222  4,49974867732365
223  4,49974866111035
224  4,49974864489494
225  4,49974862867742
226  4,49974861245779
227  4,49974859623605
228  4,49974858001221
229  4,49974856378626
230  4,49974854755819
231  4,49974853132802
232  4,49974851509573
233  4,49974849886134
234  4,49974848262483
235  4,49974846638621
236  4,49974845014548
237  4,49974843390264
238  4,49974841765768
239  4,49974840141061
240  4,49974838516142
241  4,49974836891013
242  4,49974835265671
243  4,49974833640118
244  4,49974832014354
245  4,49974830388378
246  4,4997482876219
247  4,49974827135791
248  4,4997482550918
