0  0,999722267252384
1  0,999722248636136
2  0,999722230017391
3  0,999722211396151
4  0,999722192772413
5  0,999722174146179
6  0,999722155517447
7  0,999722136886217
8  0,999722118252488
9  0,99972209961626
10  0,999722080977532
11  0,999722062336304
12  0,999722043692576
13  0,999722025046347
14  0,999722006397615
15  0,999721987746382
16  0,999721969092646
17  0,999721950436407
18  0,999721931777664
19  0,999721913116417
20  0,999721894452665
21  0,999721875786408
22  0,999721857117645
23  0,999721838446377
24  0,999721819772601
25  0,999721801096318
26  0,999721782417528
27  0,999721763736229
28  0,999721745052422
29  0,999721726366105
30  0,999721707677279
31  0,999721688985942
32  0,999721670292095
33  0,999721651595737
34  0,999721632896866
35  0,999721614195483
36  0,999721595491588
37  0,99972157678518
38  0,999721558076257
39  0,999721539364821
40  0,999721520650869
41  0,999721501934402
42  0,99972148321542
43  0,999721464493921
44  0,999721445769905
45  0,999721427043373
46  0,999721408314321
47  0,999721389582752
48  0,999721370848664
49  0,999721352112057
50  0,99972133337293
51  0,999721314631282
52  0,999721295887113
53  0,999721277140424
54  0,999721258391212
55  0,999721239639477
56  0,99972122088522
57  0,99972120212844
58  0,999721183369135
59  0,999721164607306
60  0,999721145842952
61  0,999721127076073
62  0,999721108306667
63  0,999721089534736
64  0,999721070760277
65  0,999721051983291
66  0,999721033203776
67  0,999721014421733
68  0,999720995637161
69  0,99972097685006
70  0,999720958060428
71  0,999720939268266
72  0,999720920473573
73  0,999720901676348
74  0,999720882876591
75  0,999720864074302
76  0,999720845269479
77  0,999720826462123
78  0,999720807652232
79  0,999720788839807
80  0,999720770024847
81  0,999720751207351
82  0,999720732387319
83  0,99972071356475
84  0,999720694739644
85  0,999720675912
86  0,999720657081818
87  0,999720638249097
88  0,999720619413837
89  0,999720600576037
90  0,999720581735697
91  0,999720562892816
92  0,999720544047394
93  0,999720525199429
94  0,999720506348923
95  0,999720487495873
96  0,99972046864028
97  0,999720449782143
98  0,999720430921462
99  0,999720412058236
100  0,999720393192465
101  0,999720374324147
102  0,999720355453283
103  0,999720336579872
104  0,999720317703913
105  0,999720298825407
106  0,999720279944352
107  0,999720261060747
108  0,999720242174594
109  0,99972022328589
110  0,999720204394635
111  0,99972018550083
112  0,999720166604472
113  0,999720147705563
114  0,999720128804101
115  0,999720109900086
116  0,999720090993517
117  0,999720072084394
118  0,999720053172716
119  0,999720034258482
120  0,999720015341694
121  0,999719996422348
122  0,999719977500446
123  0,999719958575987
124  0,999719939648969
125  0,999719920719393
126  0,999719901787259
127  0,999719882852565
128  0,999719863915311
129  0,999719844975497
130  0,999719826033121
131  0,999719807088185
132  0,999719788140686
133  0,999719769190624
134  0,999719750238
135  0,999719731282812
136  0,99971971232506
137  0,999719693364743
138  0,999719674401861
139  0,999719655436414
140  0,999719636468401
141  0,99971961749782
142  0,999719598524673
143  0,999719579548958
144  0,999719560570674
145  0,999719541589822
146  0,9997195226064
147  0,999719503620409
148  0,999719484631847
149  0,999719465640715
150  0,999719446647011
151  0,999719427650735
152  0,999719408651887
153  0,999719389650465
154  0,999719370646471
155  0,999719351639902
156  0,999719332630759
157  0,999719313619041
158  0,999719294604747
159  0,999719275587877
160  0,99971925656843
161  0,999719237546407
162  0,999719218521805
163  0,999719199494626
164  0,999719180464868
165  0,99971916143253
166  0,999719142397613
167  0,999719123360115
168  0,999719104320037
169  0,999719085277378
170  0,999719066232136
171  0,999719047184312
172  0,999719028133906
173  0,999719009080916
174  0,999718990025341
175  0,999718970967183
176  0,999718951906439
177  0,99971893284311
178  0,999718913777195
179  0,999718894708693
180  0,999718875637604
181  0,999718856563928
182  0,999718837487663
183  0,99971881840881
184  0,999718799327367
185  0,999718780243334
186  0,999718761156712
187  0,999718742067499
188  0,999718722975694
189  0,999718703881297
190  0,999718684784308
191  0,999718665684726
192  0,999718646582551
193  0,999718627477782
194  0,999718608370418
195  0,999718589260459
196  0,999718570147905
197  0,999718551032754
