0  0,970597148427806
1  0,970402478051275
2  0,970205310975252
3  0,970005600176464
4  0,969803297469925
5  0,969598353473557
6  0,969390717571529
7  0,96918033787627
8  0,968967161189093
9  0,968751132959379
10  0,968532197242255
11  0,968310296654698
12  0,968085372330013
13  0,967857363870597
14  0,967626209298925
15  0,967391845006688
16  0,967154205701976
17  0,966913224354458
18  0,966668832138438
19  0,966420958373706
20  0,966169530464097
21  0,965914473833632
22  0,965655711860147
23  0,9653931658063
24  0,965126754747824
25  0,964856395498907
26  0,964582002534573
27  0,964303487909908
28  0,964020761176007
29  0,963733729292468
30  0,963442296536283
31  0,963146364406958
32  0,962845831527666
33  0,962540593542268
34  0,962230543007981
35  0,961915569283498
36  0,961595558412332
37  0,961270393001156
38  0,960939952092883
39  0,960604111034242
40  0,960262741337565
41  0,959915710536497
42  0,959562882035336
43  0,959204114951659
44  0,95883926395192
45  0,958468179079645
46  0,958090705575844
47  0,957706683691246
48  0,957315948489933
49  0,956918329643919
50  0,9565136512182
51  0,956101731445781
52  0,955682382492141
53  0,955255410208569
54  0,954820613873797
55  0,954377785923273
56  0,953926711665419
57  0,953467168984169
58  0,952998928027026
59  0,952521750877855
60  0,952035391213554
61  0,951539593943723
62  0,951034094832365
63  0,950518620100634
64  0,949992886009529
65  0,949456598421441
66  0,948909452339302
67  0,948351131422097
68  0,947781307475352
69  0,94719963991517
70  0,946605775204274
71  0,945999346258433
72  0,945379971821534
73  0,944747255807467
74  0,944100786606854
75  0,943440136356566
76  0,942764860169792
77  0,942074495324335
78  0,941368560406621
79  0,940646554408781
80  0,939907955775979
81  0,939152221400988
82  0,93837878556284
83  0,937587058806159
84  0,936776426757584
85  0,93594624887548
86  0,935095857128876
87  0,934224554601342
88  0,933331614015256
89  0,932416276171619
90  0,931477748300335
91  0,930515202315511
92  0,929527772970093
93  0,928514555903772
94  0,927474605577797
95  0,926406933089983
96  0,925310503862835
97  0,924184235197383
98  0,923026993684944
99  0,921837592468671
100  0,920614788346431
101  0,919357278706162
102  0,918063698284604
103  0,916732615739957
104  0,915362530028821
105  0,91395186657752
106  0,912498973237845
107  0,911002116017153
108  0,909459474572883
109  0,907869137461702
110  0,906229097133908
111  0,904537244664277
112  0,902791364211361
113  0,900989127198394
114  0,899128086210426
115  0,897205668604229
116  0,895219169829965
117  0,893165746466614
118  0,891042408976921
119  0,888846014192208
120  0,886573257542952
121  0,884220665057736
122  0,881784585161203
123  0,879261180311173
124  0,876646418526385
125  0,873936064869578
126  0,871125672966172
127  0,868210576656856
128  0,865185881903285
129  0,862046459090099
130  0,858786935893911
131  0,855401690921013
132  0,851884848350551
133  0,848230273858972
134  0,84443157214464
135  0,840482086418562
136  0,836374900277723
137  0,832102842431049
138  0,827658494803288
139  0,823034204597702
140  0,818222100952158
141  0,813214116872127
142  0,808002017164432
143  0,802577433122664
144  0,796931904723062
145  0,791056931071566
146  0,784944029790439
147  0,778584805937653
148  0,771971030904391
149  0,765094731526084
150  0,757948289361534
151  0,750524549735945
152  0,742816939703527
153  0,734819593565239
154  0,726527483985783
155  0,717936556108832
156  0,709043861399256
157  0,699847687286648
158  0,690347678098938
159  0,680544942322711
160  0,670442140980192
161  0,660043551946049
162  0,649355105408649
163  0,638384386462905
164  0,627140602030996
165  0,615634510931598
166  0,603878317900583
167  0,591885534600296
168  0,579670812987688
169  0,567249758654309
170  0,554638733693936
171  0,541854660088965
172  0,528914835353145
173  0,515836772092723
174  0,502638072183074
175  0,489336344409574
176  0,475949171769521
177  0,462494131319933
178  0,448988865677208
179  0,435451201255556
180  0,421899304317385
181  0,408351862155803
182  0,39482827349709
183  0,381348829761618
184  0,36793486741554
185  0,354608871529157
186  0,341394512040742
187  0,328316597242575
188  0,31540093367394
189  0,302674087769065
190  0,290163051905354
191  0,277894825352912
192  0,265895928283576
193  0,254191873600686
194  0,242806626068257
195  0,231762080386241
196  0,221077589113274
197  0,210769567701584
198  0,200851197803256
199  0,191332242190764
200  0,182218976069583
201  0,173514231245492
202  0,165217542417167
203  0,15732537942076
204  0,149831445872173
205  0,142727023343518
206  0,136001340730624
207  0,12964195041237
208  0,123635095692592
209  0,117966057383308
210  0,112619470833294
211  0,107579607925435
212  0,102830621362763
213  0,0983567508356712
214  0,0941424923883054
215  0,0901727335122707
216  0,0864328572560089
217  0,0829088190299485
218  0,0795871998948801
219  0,076455240022311
220  0,0735008557783779
221  0,0707126435622572
222  0,0680798731682995
223  0,0655924730693141
224  0,0632410096578731
225  0,0610166621467843
226  0,058911194526677
227  0,0569169257113149
228  0,0550266987701773
229  0,0532338499514458
230  0,0515321780340571
231  0,0499159144115814
232  0,0483796941998089
233  0,0469185285705751
234  0,0455277784432412
235  0,0442031296093993
236  0,0429405693231379
237  0,0417363643563053
238  0,0405870404936819
239  0,0394893634251651
240  0,0384403209796069
241  0,0374371066366821
242  0,0364771042481751
243  0,0355578738975989
244  0,0346771388264818
245  0,0338327733565015
246  0,03302279173851
247  0,0322453378620806
248  0,0314986757622779
249  0,0307811808637195
250  0,0300913319055218
251  0,0294277034942973
252  0,0287889592359198
253  0,028173845400234
254  0,0275811850762244
255  0,027009872778343
256  0,026458869467711
257  0,0259271979547482
258  0,0254139386524395
259  0,0249182256519248
260  0,0244392430943981
261  0,0239762218154302
262  0,0235284362397992
263  0,0230952015067245
264  0,0226758708070689
265  0,0222698329156097
266  0,0218765099028845
267  0,0214953550124107
268  0,0211258506902587
269  0,0207675067550456
270  0,0204198586974012
271  0,0200824660988729
272  0,0197549111610598
273  0,0194367973365281
274  0,0191277480537518
275  0,0188274055289598
276  0,0185354296583468
277  0,0182514969846398
278  0,0179752997324951
279  0,017706544907644
280  0,0174449534551138
281  0,0171902594722216
282  0,0169422094723766
283  0,0167005616960428
284  0,0164650854654948
285  0,0162355605802649
286  0,0160117767504175
287  0,0157935330650074
288  0,0155806374932816
289  0,0153729064163675
290  0,015170164187363
291  0,0149722427178984
292  0,0147789810893854
293  0,0145902251872994
294  0,0144058273569647
295  0,0142256460794212
296  0,0140495456660581
297  0,0138773959707924
298  0,0137090721186578
299  0,0135444542497527
300  0,013383427
