0  0,499908462395271
1  0,499908459044477
2  0,499908455693438
3  0,499908452342153
4  0,499908448990623
5  0,499908445638847
6  0,499908442286827
7  0,49990843893456
8  0,499908435582048
9  0,499908432229291
10  0,499908428876288
11  0,49990842552304
12  0,499908422169546
13  0,499908418815807
14  0,499908415461822
15  0,499908412107591
16  0,499908408753115
17  0,499908405398393
18  0,499908402043425
19  0,499908398688212
20  0,499908395332752
21  0,499908391977047
22  0,499908388621096
23  0,4999083852649
24  0,499908381908457
25  0,499908378551768
26  0,499908375194834
27  0,499908371837653
28  0,499908368480227
29  0,499908365122554
30  0,499908361764636
31  0,499908358406471
32  0,499908355048061
33  0,499908351689404
34  0,499908348330501
35  0,499908344971352
36  0,499908341611956
37  0,499908338252315
38  0,499908334892427
39  0,499908331532293
40  0,499908328171912
41  0,499908324811286
42  0,499908321450412
43  0,499908318089293
44  0,499908314727927
45  0,499908311366314
46  0,499908308004456
47  0,49990830464235
48  0,499908301279998
49  0,4999082979174
50  0,499908294554555
51  0,499908291191463
52  0,499908287828125
53  0,49990828446454
54  0,499908281100708
55  0,499908277736629
56  0,499908274372304
57  0,499908271007732
58  0,499908267642914
59  0,499908264277848
60  0,499908260912535
61  0,499908257546976
62  0,49990825418117
63  0,499908250815117
64  0,499908247448817
65  0,499908244082269
66  0,499908240715475
67  0,499908237348434
68  0,499908233981146
69  0,49990823061361
70  0,499908227245828
71  0,499908223877798
72  0,499908220509521
73  0,499908217140997
74  0,499908213772226
75  0,499908210403207
76  0,499908207033942
77  0,499908203664428
78  0,499908200294668
79  0,49990819692466
80  0,499908193554405
81  0,499908190183902
82  0,499908186813152
83  0,499908183442154
84  0,499908180070909
85  0,499908176699416
86  0,499908173327676
87  0,499908169955688
88  0,499908166583453
89  0,499908163210969
90  0,499908159838238
91  0,49990815646526
92  0,499908153092034
93  0,49990814971856
94  0,499908146344838
95  0,499908142970868
96  0,499908139596651
97  0,499908136222186
98  0,499908132847472
99  0,499908129472511
100  0,499908126097302
101  0,499908122721845
102  0,49990811934614
103  0,499908115970187
104  0,499908112593986
105  0,499908109217537
106  0,499908105840839
107  0,499908102463894
108  0,4999080990867
109  0,499908095709258
110  0,499908092331568
111  0,49990808895363
112  0,499908085575443
113  0,499908082197009
114  0,499908078818325
115  0,499908075439394
116  0,499908072060214
117  0,499908068680786
118  0,499908065301109
119  0,499908061921184
120  0,49990805854101
121  0,499908055160588
122  0,499908051779917
123  0,499908048398997
124  0,499908045017829
125  0,499908041636412
126  0,499908038254747
127  0,499908034872833
128  0,499908031490671
129  0,499908028108259
130  0,499908024725599
131  0,49990802134269
132  0,499908017959532
133  0,499908014576125
134  0,49990801119247
135  0,499908007808565
136  0,499908004424412
137  0,499908001040009
138  0,499907997655358
139  0,499907994270458
140  0,499907990885308
141  0,49990798749991
142  0,499907984114262
143  0,499907980728366
144  0,49990797734222
145  0,499907973955825
146  0,49990797056918
147  0,499907967182287
148  0,499907963795144
149  0,499907960407752
150  0,499907957020111
151  0,49990795363222
152  0,49990795024408
153  0,499907946855691
154  0,499907943467052
155  0,499907940078163
156  0,499907936689026
157  0,499907933299638
158  0,499907929910001
159  0,499907926520115
160  0,499907923129979
161  0,499907919739593
162  0,499907916348958
163  0,499907912958073
164  0,499907909566938
165  0,499907906175554
166  0,49990790278392
167  0,499907899392036
168  0,499907895999902
169  0,499907892607518
170  0,499907889214885
171  0,499907885822001
172  0,499907882428868
173  0,499907879035485
174  0,499907875641851
175  0,499907872247968
176  0,499907868853835
177  0,499907865459451
178  0,499907862064818
179  0,499907858669934
180  0,499907855274801
181  0,499907851879417
182  0,499907848483783
183  0,499907845087898
184  0,499907841691764
185  0,499907838295379
186  0,499907834898744
187  0,499907831501858
188  0,499907828104722
189  0,499907824707336
190  0,499907821309699
191  0,499907817911812
192  0,499907814513675
193  0,499907811115286
194  0,499907807716648
195  0,499907804317759
196  0,499907800918619
197  0,499907797519228
198  0,499907794119587
199  0,499907790719695
200  0,499907787319553
201  0,49990778391916
202  0,499907780518516
203  0,499907777117621
204  0,499907773716476
205  0,499907770315079
206  0,499907766913432
207  0,499907763511534
208  0,499907760109385
209  0,499907756706985
210  0,499907753304334
211  0,499907749901432
212  0,499907746498279
213  0,499907743094875
214  0,49990773969122
215  0,499907736287313
216  0,499907732883156
217  0,499907729478748
218  0,499907726074088
219  0,499907722669177
220  0,499907719264015
221  0,499907715858601
222  0,499907712452936
223  0,49990770904702
224  0,499907705640852
225  0,499907702234433
226  0,499907698827763
227  0,499907695420841
228  0,499907692013668
229  0,499907688606243
230  0,499907685198567
231  0,499907681790639
232  0,499907678382459
233  0,499907674974028
234  0,499907671565345
235  0,499907668156411
236  0,499907664747225
237  0,499907661337787
238  0,499907657928098
239  0,499907654518156
240  0,499907651107963
241  0,499907647697518
242  0,499907644286821
243  0,499907640875872
244  0,499907637464671
245  0,499907634053219
246  0,499907630641514
247  0,499907627229557
248  0,499907623817349
249  0,499907620404888
250  0,499907616992175
251  0,49990761357921
252  0,499907610165993
253  0,499907606752523
254  0,499907603338802
255  0,499907599924828
256  0,499907596510602
257  0,499907593096124
258  0,499907589681393
259  0,499907586266411
260  0,499907582851175
261  0,499907579435688
262  0,499907576019947
263  0,499907572603955
264  0,49990756918771
265  0,499907565771212
266  0,499907562354462
267  0,499907558937459
268  0,499907555520204
269  0,499907552102696
270  0,499907548684936
271  0,499907545266922
272  0,499907541848656
273  0,499907538430138
274  0,499907535011366
275  0,499907531592342
276  0,499907528173065
277  0,499907524753535
278  0,499907521333752
279  0,499907517913717
280  0,499907514493428
281  0,499907511072887
282  0,499907507652092
283  0,499907504231045
284  0,499907500809744
285  0,49990749738819
286  0,499907493966384
287  0,499907490544324
288  0,499907487122011
289  0,499907483699444
290  0,499907480276625
291  0,499907476853552
292  0,499907473430226
293  0,499907470006647
294  0,499907466582814
295  0,499907463158729
296  0,499907459734389
297  0,499907456309796
298  0,49990745288495
299  0,499907449459851
300  0,499907446034497
301  0,499907442608891
302  0,499907439183031
303  0,499907435756917
304  0,49990743233055
305  0,499907428903929
306  0,499907425477054
307  0,499907422049926
308  0,499907418622544
309  0,499907415194908
310  0,499907411767018
311  0,499907408338875
312  0,499907404910478
313  0,499907401481827
314  0,499907398052922
315  0,499907394623763
316  0,49990739119435
317  0,499907387764683
318  0,499907384334762
319  0,499907380904588
320  0,499907377474159
321  0,499907374043476
322  0,499907370612539
323  0,499907367181348
324  0,499907363749902
325  0,499907360318203
326  0,499907356886249
327  0,499907353454041
328  0,499907350021578
329  0,499907346588862
330  0,499907343155891
331  0,499907339722665
332  0,499907336289186
333  0,499907332855451
334  0,499907329421463
335  0,49990732598722
336  0,499907322552722
337  0,49990731911797
338  0,499907315682963
339  0,499907312247702
340  0,499907308812186
341  0,499907305376415
342  0,49990730194039
343  0,49990729850411
344  0,499907295067576
345  0,499907291630786
346  0,499907288193742
347  0,499907284756443
348  0,499907281318889
349  0,49990727788108
350  0,499907274443016
351  0,499907271004698
352  0,499907267566124
353  0,499907264127295
354  0,499907260688212
355  0,499907257248873
356  0,49990725380928
357  0,499907250369431
358  0,499907246929327
359  0,499907243488968
360  0,499907240048353
361  0,499907236607484
362  0,499907233166359
363  0,499907229724979
364  0,499907226283344
365  0,499907222841453
366  0,499907219399307
367  0,499907215956906
368  0,499907212514249
369  0,499907209071336
370  0,499907205628169
371  0,499907202184745
372  0,499907198741067
373  0,499907195297132
