0  0,998318195648253
1  0,998317513719597
2  0,998316831238561
3  0,998316148204475
4  0,998315464616668
5  0,998314780474466
6  0,998314095777196
7  0,998313410524183
8  0,99831272471475
9  0,99831203834822
10  0,998311351423915
11  0,998310663941156
12  0,998309975899262
13  0,998309287297552
14  0,998308598135341
15  0,998307908411948
16  0,998307218126687
17  0,998306527278871
18  0,998305835867815
19  0,998305143892828
20  0,998304451353222
21  0,998303758248306
22  0,998303064577389
23  0,998302370339778
24  0,998301675534779
25  0,998300980161697
26  0,998300284219835
27  0,998299587708496
28  0,998298890626982
29  0,998298192974594
30  0,99829749475063
31  0,998296795954388
32  0,998296096585166
33  0,998295396642259
34  0,998294696124961
35  0,998293995032567
36  0,998293293364369
37  0,998292591119658
38  0,998291888297723
39  0,998291184897854
40  0,998290480919339
41  0,998289776361463
42  0,998289071223512
43  0,998288365504771
44  0,998287659204522
45  0,998286952322047
46  0,998286244856626
47  0,998285536807539
48  0,998284828174065
49  0,998284118955481
50  0,998283409151061
51  0,998282698760081
52  0,998281987781815
53  0,998281276215534
54  0,99828056406051
55  0,998279851316013
56  0,99827913798131
57  0,99827842405567
58  0,998277709538359
59  0,998276994428642
60  0,998276278725783
61  0,998275562429043
62  0,998274845537686
63  0,99827412805097
64  0,998273409968155
65  0,998272691288498
66  0,998271972011255
67  0,998271252135683
68  0,998270531661035
69  0,998269810586563
70  0,99826908891152
71  0,998268366635155
72  0,998267643756717
73  0,998266920275455
74  0,998266196190614
75  0,99826547150144
76  0,998264746207177
77  0,998264020307068
78  0,998263293800354
79  0,998262566686275
80  0,99826183896407
81  0,998261110632977
82  0,998260381692232
83  0,998259652141071
84  0,998258921978727
85  0,998258191204432
86  0,998257459817419
87  0,998256727816916
88  0,998255995202153
89  0,998255261972357
90  0,998254528126755
91  0,99825379366457
92  0,998253058585027
93  0,998252322887347
94  0,998251586570752
95  0,998250849634461
96  0,998250112077692
97  0,998249373899663
98  0,998248635099588
99  0,998247895676683
100  0,99824715563016
101  0,998246414959231
102  0,998245673663106
103  0,998244931740995
104  0,998244189192105
105  0,998243446015642
106  0,998242702210811
107  0,998241957776817
108  0,99824121271286
109  0,998240467018143
110  0,998239720691865
111  0,998238973733224
112  0,998238226141417
113  0,998237477915639
114  0,998236729055086
115  0,998235979558949
116  0,99823522942642
117  0,998234478656689
118  0,998233727248945
119  0,998232975202375
120  0,998232222516166
